0000 
008192 
0.0000000000000000E+00 
  7833    0X1P-13    -0X1.81DEBDEB1B82DP-2 0X1.3B80677756DFP-2 0X1.839B72284506AP-5    -0X1.4D5000CA33D71P-2 0X1.5A07B7E622F71P-1 -0X1.1A5247AFF67A9P-4    NAN
  7834    0X1P-13    -0X1.52AA0CE9AFD0BP-2 0X1.248CCA22429E7P-5 0X1.18B1781FAF757P+0    -0X1.26323DE51F3CAP-4 0X1.76221AA90271FP-4 0X1.97EF47C48E6E3P-2    NAN
  7835    0X1P-13    -0X1.18E91D8C7A204P-2 0X1.21D9DF974714EP-3 0X1.733E5F1DCA365P-4    0X1.2309C6146E8D8P-4 0X1.88B5D0BD73921P-2 0X1.863DD64DC362CP-2    NAN
  7836    0X1P-13    -0X1.D6532B7AC1EF9P-2 -0X1.A429BCC68C07DP-2 -0X1.112416D21141P-3    -0X1.54ACCC0A6A536P-1 0X1.81D4A32513B31P-2 -0X1.C1BAEB72742ADP-2    NAN
  7837    0X1P-13    0X1.E4431F75DBA16P-2 -0X1.97BD758770CD8P-2 -0X1.77DF4109165CDP-2    0X1.8ECB154C58C46P-2 0X1.ECC9971FE2C8BP-3 0X1.E3661F18DABC6P-1    NAN
  7838    0X1P-13    0X1.72811EED4E8B7P-2 -0X1.20F654062AD1EP-1 -0X1.E762811F5674FP-1    0X1.011FA1900DBD7P-1 0X1.DBC857E2A4FABP-3 0X1.0CD8DD9D1DD96P-3    NAN
  7839    0X1P-13    -0X1.3B6322FE7E8DFP+2 -0X1.32600A8E8ED44P-1 -0X1.A2D2D4E80FC0FP+3    -0X1.A20F826F523CCP-4 0X1.4BEE715705126P-4 0X1.CD2990D097B88P-4    NAN
  7840    0X1P-13    -0X1.236898D663985P-4 -0X1.C98C988E88539P-4 -0X1.92D93B8572B2EP-3    0X1.4551952743565P-3 0X1.FFF880B80AFD1P-2 -0X1.CD744417B3ACCP-2    NAN
  7841    0X1P-13    0X1.35FE7D697DCB1P-4 0X1.69B76D9B1932CP-3 -0X1.0F8AA21055011P-1    0X1.C88791D03D8C9P-2 0X1.31A0E40C2EBDFP-2 0X1.02D1D3B4B6257P-3    NAN
  7842    0X1P-13    -0X1.DF8F8EC488F65P+0 -0X1.388325DB18C19P+0 0X1.217F941716512P-1    -0X1.670AC45069279P-4 -0X1.1180252B3F08AP-3 0X1.0E541F5C75996P-5    NAN
  7843    0X1P-13    0X1.28A35F4C2553DP-1 -0X1.105DF191CA3BFP+0 -0X1.31FB0A97CA334P-8    -0X1.DD1DCFBFD4A98P-3 -0X1.72166876FE395P-6 0X1.32BC8DA7C8312P-1    NAN
  7844    0X1P-13    0X1.CA97C1D75D0A4P-2 -0X1.DBD6A71DD2518P-2 -0X1.21CEFAEBB276DP-1    -0X1.21098AA0E9B5P-7 -0X1.D0FF66A85A5D5P-2 -0X1.468660BD943D9P-1    NAN
  7845    0X1P-13    -0X1.B9EB038CF8A09P-1 0X1.57469F35C6A82P-1 0X1.F2A994B63CEFAP-2    -0X1.9CDCB60EC1E57P-2 -0X1.D099A328F7891P-3 0X1.34F7DDE216B2FP-2    NAN
  7846    0X1P-13    -0X1.8F7A4DDD86AF7P-3 0X1.A489777F93079P-3 -0X1.152DC7B2CD9CFP-1    0X1.66C7BF995042BP-1 -0X1.DF7B3F8A4D4C4P-4 0X1.10C31F4944AEEP-1    NAN
  7847    0X1P-13    -0X1.423CE4FBB03AFP+0 -0X1.6DD598B093EAAP-2 -0X1.358FF4595E97CP-1    -0X1.F7D8D1C6A8629P-3 0X1.35EBC0BF95432P-1 -0X1.038822E842CFP-2    NAN
  7848    0X1P-13    -0X1.058A42357E519P+0 0X1.E4432B01448P-1 0X1.F8E84EDBE58B4P-2    -0X1.B408AEC69F62EP-1 -0X1.2418618F328DP-2 -0X1.1C325A50B3E65P-2    NAN
  7849    0X1P-13    0X1.CD57B1BFFB3EDP-3 0X1.EF05F16530A8P-6 0X1.03F819E68A884P-1    0X1.7DF428E176686P-1 -0X1.5BA945BFFA828P-3 0X1.056FFEF2C4EC3P-1    NAN
  7850    0X1P-13    -0X1.0A2FE0BE6A601P-1 -0X1.D02E48AFDBE39P-4 -0X1.4361ACC8C5A88P-1    0X1.61F0EEB8DAEBCP-2 0X1.0934513E87E91P-2 -0X1.177DEE68B9492P-6    NAN
  7851    0X1P-13    -0X1.97BD485E86F88P-4 -0X1.5352B43FC99C9P-1 0X1.4255E4D20F4B1P+0    0X1.5ED75C7906FFP-4 0X1.1A179B9F4542CP-3 0X1.88F9595DEDF35P-2    NAN
  7852    0X1P-13    -0X1.6DEF43E98810BP-5 0X1.2D658D2A7D282P-2 0X1.A16B846D295ECP-5    -0X1.3CBA873678BFP-2 -0X1.0E5879A168CEBP-2 -0X1.4A713C099FDB2P-2    NAN
  7853    0X1P-13    -0X1.C74546C9B3165P-4 -0X1.94C45DF254B7BP-1 -0X1.4A26D257BF9EFP-1    0X1.F157C37AFDBAAP-6 -0X1.158CD7EAC973DP-2 0X1.3CC207CA2F8DP-4    NAN
  7854    0X1P-13    0X1.CF11E5D879C78P-4 0X1.55DF79491759FP-4 -0X1.41CE1D40E6F57P-3    0X1.30BE1CDD07972P-3 0X1.7FDD769A3F615P-1 0X1.83F1A16F9C5C6P-2    NAN
  7855    0X1P-13    -0X1.A2897DD7DC7EDP-1 0X1.6E54A62C15BA8P+1 0X1.627F565CD93F4P-2    -0X1.793B4BD4107AAP-3 -0X1.8205E67407D09P-3 0X1.122C69FF23389P-3    NAN
  7856    0X1P-13    -0X1.5C9154389B023P-4 0X1.10DF7387BB1D7P-4 -0X1.C2BE368EA84C5P-4    -0X1.2DFB8A7B2A04P-1 0X1.89686ACDE0E53P-1 0X1.29B6D84418602P-1    NAN
  7857    0X1P-13    -0X1.4D21D71A70A09P-1 -0X1.2CF19BA3DC261P-2 -0X1.8EFA45D730192P-3    -0X1.0645DD0F77A72P-2 0X1.41E1273DF3BE8P-3 -0X1.8ABA807AEADBP-2    NAN
  7858    0X1P-13    -0X1.22AF33D5FAD9AP+0 -0X1.6346948D6F55AP-1 0X1.26CDB28E97B62P-1    0X1.E268DD64C002FP-3 0X1.31BEA75C4C0EFP-2 -0X1.2E8D70C7E8E9EP-2    NAN
  7859    0X1P-13    0X1.D4AC0F23106AEP-2 0X1.84E6F8A92739BP-1 0X1.0FC1FC730FD34P-3    0X1.0A53A8B779A12P-1 0X1.79E756AE65108P-5 -0X1.78238DF84A722P-2    NAN
  7860    0X1P-13    -0X1.BD51E80D0A4C7P-3 0X1.55DA47DA9439FP-6 0X1.DD494071B892BP-3    0X1.DE65C3647A1DBP-1 -0X1.DC44A95ECD065P-2 -0X1.1CD87C5B8F1C3P-2    NAN
  7861    0X1P-13    -0X1.BEDE1D7B11C58P-5 -0X1.8EECE18B651D7P-3 0X1.6EC911A7AAA36P-4    0X1.C3803A2884F3DP-1 -0X1.0A0C3646CE79P-4 -0X1.B08C2402D1276P-2    NAN
  7862    0X1P-13    0X1.497378CFF0C6EP-4 -0X1.04F0B2DCEF3E6P-2 0X1.3A2067B568BFP+0    0X1.8D3A983765765P-4 0X1.A1B2BA57E4291P-5 0X1.EEA5CD61B8161P-3    NAN
  7863    0X1P-13    0X1.2FD8C6F6F5AA3P-2 0X1.78B10F0EA359AP-1 0X1.78A46C6BB7F51P+0    0X1.1903B24DB6A09P-4 0X1.ABD0DD3F658E4P-3 0X1.88F7E61018769P-3    NAN
  7864    0X1P-13    0X1.B3A527A7C4EFCP-2 -0X1.D26E296F90D8DP-3 0X1.772D71C3664C7P-8    -0X1.A9F521887F38P-1 0X1.25D6539E0422CP-2 -0X1.74ABF664DB1BBP-3    NAN
  7865    0X1P-13    -0X1.61096D575A4DEP-2 0X1.382E1D8FC93A4P-5 -0X1.20A18B5C8A0F4P-2    -0X1.BB6FA3CB4F4B4P-4 0X1.29243F89D186BP-2 0X1.C28C9FC000B2BP-2    NAN
  7866    0X1P-13    0X1.116C57F3F55E6P-1 0X1.D9C861DB5F35AP-6 0X1.FA8DE12E27267P+0    0X1.4EBA2D82C6D6P-2 0X1.8B4AFC6C75F8FP-2 -0X1.2775D1028BD34P-2    NAN
  7867    0X1P-13    -0X1.D7C32247089CDP-2 0X1.3663C64A30F1BP+0 -0X1.6CA46F3FAC68P+1    -0X1.582EB22472C9CP-3 -0X1.7FB40408ACF78P-3 0X1.2D979F2C2DAD2P-1    NAN
  7868    0X1P-13    0X1.30D6F4D0C383BP-2 0X1.9109EA1F33385P-1 -0X1.88F481F167DBFP-1    -0X1.7D102E0AD6D9CP-2 -0X1.456CE8DA3FDA7P-3 -0X1.E979FEC2ED243P-4    NAN
  7869    0X1P-13    0X1.4DF691EB6BAF6P-3 -0X1.109A81A9EC633P-2 0X1.7D092978616F3P-2    0X1.42883FA1A572P-3 -0X1.1C079DF29DF78P+0 0X1.168762B46E2ABP-1    NAN
  7870    0X1P-13    -0X1.AE47302F0E6F9P-2 -0X1.42FB1A5DE8C51P-6 -0X1.CBD18E474E982P-1    -0X1.62651528BAA3FP-4 -0X1.13813CDECA30DP-2 0X1.1AE91E1D58316P-1    NAN
  7871    0X1P-13    -0X1.B7B5A07FB8BD8P-4 -0X1.64794B17357FCP+0 0X1.ADB6CCEF6D2F2P+0    -0X1.502D317BC891AP-4 -0X1.F28BCB07BD9B2P-2 -0X1.615F618E220DBP-4    NAN
  7872    0X1P-13    -0X1.39009C940C8D6P-4 0X1.F3DBC858325B8P-4 0X1.6F60E13DDC98DP-2    -0X1.28E97A84D7EA2P+0 -0X1.55E4D03F98BA1P-2 0X1.0D8D35D099C5CP-6    NAN
  7873    0X1P-13    -0X1.7BB6782DC3B57P-4 -0X1.05DDA7C036BA7P-2 -0X1.4BE63AB9ECF53P-1    -0X1.95D7974133BE8P-1 0X1.785E5BBA10D27P-1 -0X1.229C570ABC508P-12    NAN
  7874    0X1P-13    0X1.EF5D5F636924DP-2 0X1.984C645D2FD1CP-1 0X1.BB03B98136844P+1    0X1.A031DE4A94C42P-5 -0X1.AA021E98D7B4CP-6 0X1.048A41F225EECP-3    NAN
  7875    0X1P-13    -0X1.8E5D4D2B63987P-1 -0X1.6A59EC051DD79P-6 -0X1.83700F17081AP-1    0X1.879C14D86FE57P-5 -0X1.0662A146DBAA4P-1 -0X1.5992C2423A8DEP-5    NAN
  7876    0X1P-13    -0X1.E55E6D3D728D2P-6 0X1.D097083EB6244P-1 -0X1.8BCAAAFC86718P-1    0X1.06083AE937692P-2 -0X1.1F274714AC166P-4 0X1.74469C53442EBP-3    NAN
  7877    0X1P-13    -0X1.A657CB3EAB6ABP-6 -0X1.BC517CF65865EP-5 -0X1.2D4DC88B5167EP-3    0X1.1643795883205P-1 -0X1.9D9EE2BFAF718P-3 -0X1.2A113163011F6P-1    NAN
  7878    0X1P-13    0X1.B6DB059D5152P-2 0X1.FDFF8D164F8C3P-2 -0X1.9B52C1B2B8A08P-2    -0X1.D2AAEE7EC5D7AP-2 -0X1.6BD5F8F8DCAFAP-1 -0X1.BF5610C6A4204P-2    NAN
  7879    0X1P-13    -0X1.C6AA2E87FADAP-3 0X1.04E03045FF20BP-2 0X1.BAE59FF064C6DP-7    -0X1.730D006C12AA1P-2 -0X1.EACC52F2769DDP-3 -0X1.0194F638C644AP+0    NAN
  7880    0X1P-13    -0X1.312FF68E41F8DP-4 0X1.43C32DBC5F49P-2 -0X1.83AC6BC98AC92P-2    -0X1.80413D59CF72AP-4 0X1.C585F1B1EC9BDP-2 0X1.E4E98BEDB3C0DP-4    NAN
  7881    0X1P-13    0X1.C2F2C2E88409EP-1 0X1.143D0DE31281BP+0 -0X1.3C1E4F8778D75P-2    0X1.3E4533E123684P-2 -0X1.78BC70F70652AP-2 -0X1.6013EA65FDCEEP-1    NAN
  7882    0X1P-13    0X1.0108967BAA826P+0 -0X1.098ED8D429954P-1 -0X1.15C044AA9629EP-1    -0X1.548C0673403DDP-3 -0X1.F715948070179P-4 0X1.16F4CFE138632P-1    NAN
  7883    0X1P-13    -0X1.FCB4528570782P-2 -0X1.757E79E772AF6P-4 0X1.B370E765EA4FP-4    0X1.19D9886EC82FAP-1 -0X1.30E5FA68F0F01P-2 -0X1.966598229418P-1    NAN
  7884    0X1P-13    -0X1.F4B2C9CBE53C2P-4 0X1.E967993086B3CP-2 0X1.42F0F63074801P-2    0X1.088AA26E32364P-9 -0X1.20A9E8D90A0A5P-1 -0X1.8F241E91142BBP-1    NAN
  7885    0X1P-13    -0X1.041D387C3C45DP-3 -0X1.63431DE2998A5P-3 0X1.3B478A51E902DP+0    0X1.B8BC53793AAA3P-8 -0X1.63EBF412F3304P-2 -0X1.31CFB91E63697P-2    NAN
  7886    0X1P-13    0X1.D4678A9225708P-6 -0X1.974A552C57AB1P-4 -0X1.958FBE4D7BE3P-6    0X1.77B7DA8050116P-6 0X1.2190F7A471BCBP-3 -0X1.4490222746B3CP-2    NAN
  7887    0X1P-13    0X1.59F9B59024583P-1 -0X1.955E198120676P-1 -0X1.1A20A845856BP+1    -0X1.9C7E0BA8BDC6FP-4 -0X1.AE754A40C7FF8P-3 -0X1.0F28075CE91FFP-3    NAN
  7888    0X1P-13    -0X1.4516774E61CF8P+1 0X1.48DEC96656893P+0 -0X1.889CF5F883CEEP-2    -0X1.94D06A0DD221BP-2 -0X1.99D6AFD67BA44P-2 -0X1.3D4414897FFE3P-3    NAN
  7889    0X1P-13    -0X1.F1207B6C2C041P-4 -0X1.347782213DCD4P-5 0X1.75772ECF2039EP-7    -0X1.27849836B3D71P-5 0X1.42714092B6807P-4 0X1.3B2A9116E53AFP-1    NAN
  7890    0X1P-13    -0X1.681E3556ABB88P-3 0X1.E0D81DFFFC20DP-2 -0X1.9610EAD131A9CP-2    -0X1.2E9BED2C76ACP-2 0X1.7106FF26E5256P-2 0X1.DB7A8805888C9P-1    NAN
  7891    0X1P-13    0X1.74360CC7A75E3P-4 -0X1.6C06221840F7DP-2 -0X1.732C47BFDB13DP-4    0X1.BBF74FE7FC5B1P-3 -0X1.072758824A0B2P+0 0X1.88B3B5A46F3F1P-1    NAN
  7892    0X1P-13    -0X1.1792616EB5656P-1 -0X1.9F5AEBB45EF8DP-2 -0X1.E38C007925383P-4    -0X1.9D2D2C367B77P-1 0X1.C73F5892B99C2P-2 0X1.AFD92E52D6BD4P-4    NAN
  7893    0X1P-13    -0X1.2ACA57DA22DB6P-2 0X1.9037519D5DFD7P-3 0X1.92E1C078D7B49P-3    0X1.4E746C4B585C8P-2 -0X1.42E54170BAC78P-2 0X1.020756105804P-3    NAN
  7894    0X1P-13    -0X1.77E14EB61A138P-5 0X1.B7C8CE3CBEF5FP-4 0X1.95D86DD5B01FDP-4    0X1.34C6E9BF28FEBP-1 0X1.3BDC8585DCE28P-1 -0X1.E1D1C1A67FAC3P-2    NAN
  7895    0X1P-13    -0X1.4AF49F179ADDFP-2 0X1.0A1938CCEC289P-2 0X1.532C038E43242P-8    0X1.C8E4247BF4503P-3 0X1.E4B7F27477726P-4 -0X1.1F3FF7CC9D327P-2    NAN
  7896    0X1P-13    -0X1.9BC9E04D5933EP-3 0X1.77BBE26FF5D66P-2 -0X1.3400D6DD891DAP-3    -0X1.27F816579FA7P-1 -0X1.52E0C4EE3EB51P-4 -0X1.1D5E15C3BB863P-3    NAN
  7897    0X1P-13    -0X1.06E65EF37A03AP+1 -0X1.8B9153388830AP-2 0X1.8DE29ED56094AP-5    0X1.D47A190CCD3BBP-3 -0X1.89980E32E52EEP-3 0X1.487BCD406D81EP-4    NAN
  7898    0X1P-13    0X1.E6124117AA3F3P-3 0X1.096F2DC213E98P-3 0X1.AA69E52DDBD98P-7    -0X1.E535572FD5058P-2 -0X1.045D1FCEAB581P+0 0X1.2E9995395B5CCP-2    NAN
  7899    0X1P-13    0X1.6792EB68D543EP-2 -0X1.30320F50509B7P-2 0X1.C1B32E5CB5BDDP-5    0X1.65A8448007983P-5 -0X1.8EEC29B78D0D1P-2 0X1.37D9625E7BB4CP-4    NAN
  7900    0X1P-13    -0X1.C062F85A827DCP-4 0X1.890943DB084F9P-2 -0X1.D525263055233P-2    -0X1.2BA79EE2F9B01P-4 -0X1.35579775AA647P-1 -0X1.3083D6D20532EP-3    NAN
  7901    0X1P-13    0X1.3D149A47FA51FP-4 -0X1.EFF0DCD219B13P-3 0X1.6DA49D7F5699DP-8    -0X1.DC8B7B5540C4FP-1 0X1.BF22BD89A6B22P-3 0X1.16A63EC80058CP-2    NAN
  7902    0X1P-13    -0X1.65AB7D89765E8P-1 0X1.37E933C1F2FAAP-1 0X1.0B014502693D3P-1    0X1.F1D53385F0B3FP-1 0X1.0D45B50C53FA2P-3 -0X1.7DED264DFEA84P-3    NAN
  7903    0X1P-13    0X1.E8AD6A1AADD14P-1 -0X1.B91ED8D7E27CAP-3 0X1.F746D83ED4931P-5    0X1.E35BD850DBE8EP-3 -0X1.FF51853A372F1P-2 0X1.34D2EF44CB4A3P-4    NAN
  7904    0X1P-13    -0X1.325E70AC839D5P-3 -0X1.1F8927984A23EP-1 -0X1.B3066F724D02AP-2    -0X1.CB6C074EFA5A7P-1 0X1.541B36B6C2AB6P-1 0X1.51D5203851F4P-3    NAN
  7905    0X1P-13    0X1.0A6A7942EC7DP+1 -0X1.6869EAC840D5CP+0 -0X1.242A814857922P-6    0X1.1C6CB2278CCA5P-1 0X1.3300639B52E4DP-2 0X1.E44FE6870CB05P-6    NAN
  7906    0X1P-13    -0X1.2273A54B9FE3AP-2 0X1.07166602D5108P-1 0X1.38B86715D32CCP-1    0X1.45E2FDD53A3D3P-3 -0X1.AEB29232795BBP-8 0X1.85BBD81DB089P-3    NAN
  7907    0X1P-13    -0X1.041EB560AAE9AP-3 -0X1.B52816258329DP-2 -0X1.3E603B142C669P-1    -0X1.8254C5B11ED75P-4 -0X1.1527F01E48DFCP-2 0X1.3A2ED4318911CP-2    NAN
  7908    0X1P-13    -0X1.FD5FF74CC7FCFP-4 -0X1.F47F71CE89A9AP-5 -0X1.21A43EB608474P-5    0X1.21B8D643F88A7P-3 0X1.2B74652C30E0EP-2 0X1.442CCDC8A1D28P-2    NAN
  7909    0X1P-13    0X1.0EC154355193EP-2 -0X1.C618F5A11452P-3 0X1.5DEA417AD1071P-4    0X1.CF3E3DCA09607P-2 0X1.763A35CCD494P-4 -0X1.8BE7670F6DE28P-4    NAN
  7910    0X1P-13    0X1.8643AF0647DB6P-3 0X1.82E0AF1F4CD33P-1 0X1.804104051E2D3P-2    0X1.1B9ED2E9FDD1EP-1 0X1.62748AE5DC2D2P-2 0X1.E29DFFBA42734P-2    NAN
  7911    0X1P-13    -0X1.C4D0321513D44P-3 0X1.C790C90F3604FP-3 -0X1.AF0100E4C5F5AP-2    -0X1.134267FF3CD9EP-2 0X1.7EF50ADBF6245P-3 0X1.06FB22CB61622P-1    NAN
  7912    0X1P-13    0X1.508618C8020B6P-1 0X1.9E0D65820D691P-1 -0X1.838A3830D8AABP-2    -0X1.F667B138EC82FP-4 -0X1.5B7E4F1C5FED7P-3 -0X1.D5618F4C8C155P-2    NAN
  7913    0X1P-13    0X1.EDF46562B3AF2P-1 -0X1.CC1BF34F12C87P+0 0X1.57E514E6682BP+1    -0X1.4BA8D4F95ADC1P-3 0X1.C60CE33E44DF3P-2 -0X1.0713263E7055CP-2    NAN
  7914    0X1P-13    -0X1.030010B5217F8P-1 -0X1.223EA21A380DAP-2 0X1.2FB429E3A8BFFP-2    0X1.0D5666B8A3FFAP-1 0X1.53A0C4596641AP-2 0X1.28A3F9FB34B4DP-5    NAN
  7915    0X1P-13    0X1.404C40F391C5EP-3 -0X1.BCDDECA62F9F6P-3 -0X1.3076141DF78CEP-2    -0X1.20FD7ABB73161P+0 0X1.085157883B4D9P-4 0X1.110106B20850DP-1    NAN
  7916    0X1P-13    0X1.3B1B7FE315351P-4 -0X1.0134F5469F964P-1 -0X1.D3AD482A2FDA4P-3    0X1.6F67442FC5EP-2 0X1.11E07E8D10D69P-1 -0X1.B65F263CA7D89P-1    NAN
  7917    0X1P-13    0X1.8DB65955FE776P-2 0X1.3A0F7F4FC088CP-4 0X1.168634E56D6CP-1    0X1.79286A80A2844P-2 0X1.FEB89D69BFA97P-4 -0X1.AB7B771689856P-6    NAN
  7918    0X1P-13    0X1.0375BED3C8BBCP-1 -0X1.CE95031803D87P-4 -0X1.1D58A972BD749P-1    0X1.8E7073B13E872P-2 0X1.14F5C6515F5BAP-1 0X1.57BA916CEF493P-2    NAN
  7919    0X1P-13    -0X1.2AF9753EF3234P-5 -0X1.2DA3CE6924AE1P-2 0X1.B1271A38BDA1BP-5    0X1.441D59F45EDA9P-2 0X1.86DD54D66A6BBP-2 -0X1.39DF949916862P-3    NAN
  7920    0X1P-13    0X1.D3DDDCB9AF64P-5 0X1.58B50DF1967CAP-5 -0X1.400D8891C0839P-3    -0X1.41DF695EC446AP-2 -0X1.FA504E95177D8P-1 -0X1.144E17C81227DP-1    NAN
  7921    0X1P-13    -0X1.1889EE114E737P+0 -0X1.A28C5DBE604F9P+0 -0X1.8874F8766889BP-2    0X1.65864B5BC33E5P-3 -0X1.1BE9CAC83CCE3P-4 -0X1.CD1C14F3A035DP-3    NAN
  7922    0X1P-13    0X1.9388CCAFDF548P-2 -0X1.B3EE0F492E4CAP-3 -0X1.4A4F7842ED6BP-1    -0X1.D36F2467B47BBP-3 -0X1.65352EF89B1ADP-1 0X1.40893DD2E07F6P-2    NAN
  7923    0X1P-13    0X1.9A8205E01335P-3 0X1.20329A42DB0AAP-3 -0X1.D44380AE06624P-2    0X1.720F19D5BE7D3P-4 0X1.38A4F2C3F1D5AP-2 0X1.76D2FF36B6496P-2    NAN
  7924    0X1P-13    0X1.ACDD9D67C2F4BP-5 0X1.714DCEAC9357DP-5 -0X1.E080AB1F7B30AP-5    0X1.25CA27CC9D67AP-1 -0X1.34BE3ABB52528P-4 0X1.FCBAB4B4EAD4FP-2    NAN
  7925    0X1P-13    -0X1.9362E098038FFP-2 0X1.3A199D1BA4808P+1 -0X1.37FFC95462D67P+0    0X1.E4A8B409F4C2P-4 -0X1.84AC2D718F337P-3 0X1.2E89B66AD5022P-3    NAN
  7926    0X1P-13    -0X1.B72BC7287426DP-2 0X1.5D7B8028D5A56P-2 0X1.31C644EB78599P-1    0X1.A5499E881E678P-2 -0X1.43A0C04EF694DP-2 0X1.614D281CF03EDP-1    NAN
  7927    0X1P-13    0X1.A3E89BEFAFBCDP-2 -0X1.B958FCC5260EEP-3 0X1.9D5C4D295C50AP-2    -0X1.9FB4C3E3A923AP-2 -0X1.2B3D0AA583231P-1 0X1.8BA5A8645EFC9P-2    NAN
  7928    0X1P-13    -0X1.6820E5342FBAFP-1 -0X1.49B31F89C32B7P-3 0X1.9AD1D896FC45P-2    0X1.52876C47D4DBCP-4 -0X1.A097C1296053CP-1 0X1.5AFC04F803988P-3    NAN
  7929    0X1P-13    -0X1.F2DF7E01928FDP-1 0X1.8C4D4A89693ECP-4 0X1.6FE344D259B8DP-2    0X1.B09DBDEB5B0C2P-2 -0X1.8336AF6AB8F96P-2 0X1.177426783B01BP-2    NAN
  7930    0X1P-13    0X1.9EDF32668B97P-2 -0X1.2C693549AEE5DP-6 -0X1.71589C8FBA074P-3    0X1.26CAC517C49D2P-3 0X1.AD4E7295D4669P-6 0X1.0559B8A7D88C4P-3    NAN
  7931    0X1P-13    -0X1.221B0A57BBF51P-2 -0X1.72C5DD8BDD5A7P-4 0X1.12F0C0DF6847P-3    0X1.49EAB2C14ECECP-1 -0X1.84A3D06F70009P-6 0X1.C42446E30C8FBP-2    NAN
  7932    0X1P-13    -0X1.3236338D54202P+0 -0X1.6E8F7896D53C6P-1 -0X1.AAF5E6250A7C9P-1    0X1.04E96343D2E69P-2 0X1.D509AE3D1C3D6P-2 0X1.420691756B71DP-3    NAN
  7933    0X1P-13    0X1.BA23554ED9E71P-2 0X1.70B91F1FDC8B6P-2 -0X1.01A759FE14288P-1    0X1.2A0EA325C492P-3 -0X1.97B970F99FBE1P-1 -0X1.F63F5AC959968P-12    NAN
  7934    0X1P-13    0X1.8149F29C64C51P-2 -0X1.0A1254052FAC7P-2 0X1.BC7244571D378P-6    -0X1.108F9F22E4464P-2 0X1.39403CB8379DP-4 -0X1.E281D2E1140F7P-2    NAN
  7935    0X1P-13    0X1.61957FE6E3A01P+1 -0X1.C50AA0E4267FAP+0 0X1.13672291E2608P-4    -0X1.2E8D407A10696P-3 0X1.77A2D86C6F14P-3 -0X1.5209EE0D5C58CP-2    NAN
  7936    0X1P-13    0X1.FCC505CC4077DP-2 -0X1.F8547DB867CD8P-2 0X1.560B7753F391P-6    -0X1.2B693BFBE1FF2P-1 -0X1.3B318C4F5CDA6P-1 0X1.1505AA5A9B971P-1    NAN
  7937    0X1P-13    0X1.822BB773C8341P-3 0X1.D10AC763A2429P-2 -0X1.BE44BFE871EC6P-2    0X1.45A111487EC9P-1 -0X1.D6DA81C379D48P-4 -0X1.CF130ACD866B5P-2    NAN
  7938    0X1P-13    0X1.BF3E51E5049E2P-2 -0X1.858EDEC8EBB52P-2 0X1.38132C347ED78P-2    0X1.E6932348BC004P-2 0X1.84D59C70B9FD9P-3 0X1.B9ABB935ABBB8P-2    NAN
  7939    0X1P-13    0X1.2C4256EF2FBC9P-3 0X1.0B940B941E6D8P-2 0X1.94109757E5601P-3    0X1.A335DDB6CAF56P-5 0X1.21B93CB3DEE2EP-1 -0X1.7132DE9DDAF18P-2    NAN
  7940    0X1P-13    -0X1.89C6B0FF73674P-1 -0X1.96E5A8C5298D8P-2 -0X1.849E1022AE689P-2    0X1.775C29E43C609P-2 -0X1.8B117E69CBE12P-2 0X1.A73BF90AEEFA5P-4    NAN
  7941    0X1P-13    -0X1.C73604A3B53FEP-4 0X1.CE62642F83A0FP-2 0X1.FA4F9903B783CP-4    -0X1.6548600457C6AP-1 0X1.8C608A5435BDDP-5 0X1.BB50460A5E2A6P-2    NAN
  7942    0X1P-13    0X1.8602220C238B4P-3 -0X1.C0C9DD6E32288P-5 -0X1.12C03A49D9B5FP-7    -0X1.8573C7E1B63BFP-3 -0X1.85F93C9A95B7FP-2 -0X1.74E04C0A9FCD5P-5    NAN
  7943    0X1P-13    -0X1.CF11726C0BF32P-5 0X1.D3F380748F60FP-3 -0X1.19B956427260CP-3    0X1.DA8AC251B05A9P-2 0X1.23141DAFBE5FBP-3 -0X1.AAD8BE481C001P-1    NAN
  7944    0X1P-13    -0X1.91EFA5D788A62P-1 -0X1.4533DBBC81A8P-3 0X1.717F4A49391CP-1    -0X1.28C2C22114EEBP-1 0X1.D8620D1C4AB64P-4 0X1.5EEF29BDFB513P-4    NAN
  7945    0X1P-13    -0X1.E78042B886DBFP-2 -0X1.D3156DB614FE3P-2 0X1.A8174CC571981P-3    -0X1.C58206B507A09P-1 -0X1.C661A916ECFCDP-3 0X1.52BDFFA6B8776P-2    NAN
  7946    0X1P-13    0X1.095D6C5FE6DD8P-3 -0X1.18EB176B2F922P-3 0X1.2703F2F655477P-2    -0X1.346B9BDF94B77P-1 0X1.9F3FD004A309EP-3 -0X1.EADFA9A652479P-3    NAN
  7947    0X1P-13    0X1.7B4BB4B0B6F2P-2 -0X1.DD7AECCF33984P-8 -0X1.5C32C8F7E39ECP-2    0X1.8AB4C58EE82CAP-3 -0X1.9576C4D7DE1CCP-4 -0X1.686A2791E4975P-1    NAN
  7948    0X1P-13    -0X1.4DB0950AB538DP-1 -0X1.83E04DB244E99P-3 0X1.F2C4B9DF78A5CP-3    -0X1.6AE2200B6CBE3P-8 -0X1.3633732DF8C2BP-4 0X1.108C8447E991CP-2    NAN
